,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1086,0.333024455,0.254401259,0.316494439,0.656361669,0.413261351,0.187574352,0.613389215,0.55306372,0.662577078,0.414505569,0.655495825,0.442818391,0.434050412,0.790217376,0.044496182,0.49631889,0.481806499,0.737153633,0.465794884,0.877726113,0.224946243,0.600509926,0.435234415,0.396080251,0.364208061,0.744846129,hiphop
1087,0.622087781,0.424096692,0.704091086,0.859168576,0.798037413,0.515846178,0.851502654,0.203685311,0.556729183,0.57561703,0.729820661,0.403647568,0.541216634,0.581664184,0.464052717,0.379471798,0.61880557,0.510511996,0.57286652,0.531772921,0.36714464,0.436951545,0.354357614,0.450943476,0.488542193,0.385991875,rock
1088,0.384890276,0.186100626,0.490135963,0.720649028,0.609105003,0.290243674,0.655126902,0.380569348,0.629300357,0.541456602,0.513846783,0.465463144,0.374048996,0.588686642,0.454927256,0.457110879,0.682251619,0.589959605,0.565680357,0.439364689,0.43066234,0.57095027,0.416402553,0.566973828,0.438288357,0.426474683,pop
1089,0.443274844,0.466304166,0.580696573,0.744871894,0.67042812,0.419477009,0.836051426,0.298294018,0.495494499,0.494533471,0.579699393,0.568258884,0.586751465,0.620739408,0.53428442,0.465402014,0.722491623,0.543079107,0.60671753,0.452949225,0.397334387,0.440176404,0.301594663,0.389330686,0.423178028,0.481420864,alternative
1090,0.390671322,0.164371678,0.147580554,0.434550679,0.149461163,0.06698925,0.296983426,0.576570894,0.95932691,0.458465903,0.821200905,0.585866237,0.721693761,0.585065683,0.517767917,0.312734859,0.565389977,0.411354101,0.543940332,0.374488491,0.352353128,0.367869564,0.398660216,0.33454861,0.427657717,0.383082712,jazz
1091,0.445971916,0.422741723,0.423465158,0.718183864,0.528958615,0.187146621,0.711482641,0.385578053,0.619071933,0.578552393,0.797005231,0.538624642,0.598276808,0.54752282,0.685073504,0.364710224,0.644359199,0.401949578,0.582060388,0.519296436,0.352732628,0.497680953,0.373935729,0.435294945,0.53735648,0.5185845,blues
1092,0.65478732,0.462591221,0.589624921,0.804084079,0.698151972,0.358213147,0.739213922,0.295439832,0.606371498,0.454668552,0.646851418,0.383533929,0.647285309,0.775006924,0.423487737,0.441629965,0.715950876,0.288609865,0.663586966,0.539232627,0.265545628,0.461740609,0.404299288,0.322018824,0.530231801,0.651152152,hiphop
1093,0.417987739,0.332692549,0.47935804,0.615161919,0.510787024,0.36541332,0.707801071,0.357040043,0.370121341,0.524738266,0.724906026,0.527786142,0.650782109,0.666562297,0.607597931,0.434159777,0.760960846,0.552889022,0.739908328,0.433845365,0.319817882,0.340932673,0.322828164,0.632455606,0.52303888,0.587665148,blues
1094,0.498197588,0.684399851,0.58250996,0.789080708,0.685327589,0.34890995,0.88968291,0.267134303,0.465659521,0.441845773,0.724579,0.461774675,0.657442997,0.82300874,0.733466746,0.554383697,0.922122406,0.748484854,0.662475803,0.460601835,0.500507562,0.542187993,0.475371555,0.53162629,0.472028101,0.720752232,rock
1095,0.566766269,0.470984159,0.393585222,0.627264628,0.463204072,0.260966233,0.764328164,0.435700772,0.557769815,0.59299823,0.687752751,0.505215645,0.593727729,0.747765963,0.560182046,0.370402545,0.503242021,0.465467924,0.531679799,0.462105726,0.537331794,0.458628297,0.374175388,0.305652947,0.472709539,0.434891301,folk
1096,0.393805461,0.538726136,0.404436285,0.697302019,0.512532841,0.165586194,0.720033727,0.388026123,0.69522342,0.658116989,0.709283714,0.542521931,0.642727336,0.647165678,0.626131353,0.339853673,0.551833631,0.319453201,0.488596553,0.378884704,0.282054054,0.405942349,0.471914892,0.501363894,0.434789327,0.41791381,alternative
1097,0.741160482,0.410181132,0.73687029,0.78960523,0.763855066,0.642321522,0.868418293,0.174154369,0.426069541,0.541916429,0.698164577,0.452379376,0.665350228,0.653265364,0.662125526,0.564687636,0.602699742,0.586449799,0.58730034,0.379762527,0.337973952,0.27656047,0.256384686,0.343930266,0.404300029,0.462483374,rock
1098,0.433562735,0.438016112,0.484649625,0.701484921,0.570769051,0.306626745,0.755929604,0.389810987,0.557609813,0.425378065,0.564675256,0.52766227,0.575462753,0.568209894,0.457690973,0.383203503,0.566588192,0.531116158,0.550670177,0.436633964,0.287964538,0.336725154,0.302383601,0.368686664,0.339830144,0.419575554,folk
1099,0.774944962,0.684093339,0.621709,0.760592975,0.687241472,0.441616652,0.926885126,0.254670783,0.456552838,0.575078368,0.676932234,0.496867812,0.585102785,0.706029082,0.699078256,0.585843228,0.660889984,0.542012674,0.553130186,0.529809311,0.440378336,0.480275102,0.439030897,0.517538878,0.440093832,0.521351396,rock
1100,0.874292053,0.521501367,0.88222526,0.864195155,0.884642296,0.73956398,0.876413446,0.064466993,0.548189464,0.580403419,0.651878868,0.642809682,0.749169166,0.645664819,0.493521125,0.485249569,0.584846354,0.68118865,0.541968107,0.612482407,0.5301154,0.477370638,0.530015004,0.603293212,0.316661474,0.545854937,electronic
1101,0.389959824,0.396564996,0.485558023,0.780610185,0.611351585,0.275054695,0.760517817,0.376451597,0.644428451,0.518227826,0.733304561,0.407714811,0.585907601,0.530956458,0.524222604,0.504266778,0.65297562,0.414731019,0.51303912,0.51626511,0.373897286,0.335435858,0.46479178,0.410658499,0.373396474,0.639131967,pop
1102,0.447045528,0.2770743,0.501184982,0.74460542,0.555756395,0.305593059,0.660772491,0.329578236,0.593656059,0.562312841,0.755692639,0.373913449,0.848380548,0.534866618,0.679724385,0.596033061,0.569443706,0.670440837,0.489977975,0.340273414,0.335384614,0.432780897,0.505852414,0.606550325,0.339293646,0.349310052,blues
1103,0.535958904,0.348331915,0.506493572,0.662326788,0.587083218,0.362499905,0.736156266,0.360491144,0.443523056,0.658363184,0.505457489,0.781635606,0.453512003,0.812548556,0.287563469,0.613944526,0.335069885,0.837580697,0.439083179,0.58598579,0.232963248,0.393499914,0.179572583,0.460596325,0.451284341,0.543438167,folk
1104,0.26709446,0.456041022,0.406096439,0.700352223,0.495424518,0.257272578,0.702456775,0.406629512,0.6065235,0.429050467,0.767934991,0.532202568,0.681331388,0.807097104,0.655227754,0.446542409,0.781603396,0.736067483,0.838537888,0.29937067,0.340345502,0.494128999,0.375281996,0.668698008,0.559278658,0.674349216,jazz
1105,0.59179468,0.619618355,0.563329964,0.737594997,0.634469086,0.364072198,0.882360348,0.302372077,0.486965841,0.584644264,0.668947415,0.521531401,0.713184424,0.687150487,0.62703586,0.483716707,0.720682249,0.642935876,0.655797532,0.493192192,0.361540065,0.458749047,0.33748761,0.393545558,0.502567597,0.504266492,rock
1106,0.369783593,0.577425896,0.60888305,0.840247786,0.730348409,0.368839642,0.831617725,0.226377248,0.610659344,0.639428142,0.758240457,0.468564079,0.617870236,0.410487334,0.320412994,0.326572212,0.35152702,0.477437725,0.481997393,0.433756049,0.24127133,0.295244677,0.327661981,0.386901182,0.28265755,0.36861112,folk
1107,0.483869447,0.221792444,0.203132443,0.368556365,0.244589339,0.132984909,0.45871057,0.581943434,0.628327038,0.454261,0.742782701,0.445472567,0.581336456,0.425430271,0.5056988,0.368285189,0.667644424,0.612675187,0.715385957,0.448658397,0.33441273,0.450636882,0.705043734,0.61376343,0.547897991,0.4560155,electronic
1108,0.528979122,0.608060108,0.44024933,0.666887186,0.475939277,0.320915704,0.84075198,0.419209121,0.470808055,0.458772734,0.773891367,0.45231591,0.641335162,0.488668709,0.422677846,0.29503961,0.687027395,0.280344812,0.455970348,0.421945018,0.329991284,0.374407751,0.420879732,0.352780607,0.399397017,0.479502665,blues
1109,0.466233684,0.304948598,0.733053004,0.824305967,0.778651639,0.533325311,0.672912797,0.153505831,0.511699879,0.399931234,0.624297193,0.398897861,0.477002178,0.566296239,0.589636402,0.485095998,0.686306854,0.49052712,0.712691763,0.625383532,0.42335794,0.562649996,0.628242368,0.493133932,0.375065885,0.559898929,hiphop
1110,0.298071439,0.154147256,0.291886277,0.666524739,0.359161596,0.08091731,0.398362268,0.389590691,0.77215415,0.583105469,0.7685945,0.562727991,0.677831238,0.603314613,0.592532618,0.411374673,0.661485823,0.543815076,0.659512617,0.51537163,0.36240743,0.479829637,0.520544767,0.566968726,0.677781641,0.705058791,jazz
1111,0.604189093,0.258582762,0.501690104,0.688253174,0.566862399,0.379238901,0.742765596,0.391400237,0.54928386,0.47031613,0.487084508,0.462688211,0.647113788,0.58390454,0.43999117,0.363480922,0.616641127,0.541031638,0.630985747,0.5766747,0.345818354,0.475691307,0.493489571,0.490946822,0.450601105,0.512292029,folk
1112,0.451334066,0.514083205,0.41069504,0.676734556,0.479883658,0.217934494,0.796460745,0.450245031,0.544436893,0.492419402,0.737132996,0.36065815,0.564670719,0.580984756,0.592278492,0.401346786,0.580050192,0.483548647,0.673989185,0.6671142,0.390905819,0.42956956,0.429460796,0.429941584,0.386887891,0.603380485,alternative
1113,0.546233552,0.44331399,0.330169344,0.561213478,0.405911083,0.211162056,0.73367809,0.517862782,0.498926603,0.594151495,0.78844168,0.536816937,0.601668653,0.583950332,0.517170597,0.430372689,0.691306535,0.585350352,0.547221226,0.277491524,0.445410877,0.55480721,0.326349792,0.292511796,0.627399794,0.701556029,alternative
1114,0.49503094,0.166448461,0.563175243,0.680030251,0.579570165,0.436871487,0.656766554,0.333113495,0.506204333,0.596393398,0.687917635,0.417516278,0.601881516,0.609783061,0.432991828,0.40030141,0.392406796,0.54171031,0.459079393,0.304552425,0.370982121,0.4280499,0.270234682,0.3087304,0.379964778,0.326573925,pop
1115,0.617441015,0.500223016,0.559282669,0.714746274,0.567565528,0.386938099,0.734169355,0.293328845,0.4547287,0.437569972,0.790896127,0.161705511,0.412530367,0.689538604,0.435695001,0.206004452,0.677342459,0.369578968,0.584868523,0.506808364,0.483872695,0.507848695,0.465284507,0.495940237,0.538600966,0.570878553,hiphop
1116,0.322282494,0.301489329,0.347987283,0.658027595,0.411347469,0.148886783,0.658793692,0.476406357,0.574526201,0.423437296,0.750508948,0.35941314,0.582035374,0.604598062,0.442774623,0.106904097,0.352219753,0.474725513,0.490259629,0.598226078,0.40082002,0.344619668,0.557980723,0.36357001,0.385852781,0.352165647,alternative
1117,0.506756762,0.375811536,0.49005045,0.75037582,0.602818003,0.292275407,0.772169574,0.375136984,0.612458034,0.549108539,0.69073855,0.51874313,0.596858796,0.588767839,0.533040237,0.398868442,0.581790914,0.680662989,0.668584752,0.409442914,0.460643548,0.627899249,0.565391016,0.554350995,0.504978304,0.44653444,rock
1118,0.394358355,0.462180962,0.324531362,0.518973374,0.36697147,0.209237253,0.731733992,0.500827049,0.462517816,0.604829128,0.683779172,0.524924648,0.604526931,0.696134419,0.52916648,0.242537173,0.652479119,0.621006908,0.728355914,0.531082879,0.375576253,0.428142914,0.421423954,0.476079101,0.569477928,0.464883432,jazz
1119,0.390387672,0.131263709,0.32154357,0.510945615,0.367345329,0.181225187,0.505893667,0.511017802,0.478709051,0.552758892,0.686497561,0.428005464,0.51873559,0.547598839,0.568553742,0.426451732,0.577589611,0.376975288,0.522640384,0.30268485,0.340170308,0.24829186,0.441985686,0.317395727,0.380528539,0.398835382,jazz
1120,0.494631222,0.271796963,0.657159727,0.716071091,0.668623994,0.565855309,0.77693393,0.220674651,0.468884345,0.738200127,0.584704985,0.444705835,0.71637737,0.661936097,0.566706767,0.434465477,0.698657361,0.445719351,0.574372147,0.400403367,0.201023012,0.52068269,0.374683264,0.47294574,0.60213549,0.395351317,rock
1121,0.48476195,0.171793637,0.734843014,0.920224805,0.853258745,0.511894099,0.642911185,0.174382829,0.676172622,0.570530537,0.689554883,0.462214365,0.681370102,0.558601769,0.519639478,0.438007866,0.604552918,0.448446312,0.57702635,0.607394499,0.218124462,0.297180221,0.50743564,0.34831608,0.336469224,0.305349736,jazz
1122,0.702527585,0.41403901,0.596622673,0.754851217,0.670133149,0.320305296,0.762662198,0.22651023,0.53329008,0.75828397,0.6607993,0.604829017,0.755286576,0.660997512,0.883327417,0.520823113,0.630895242,0.67768011,0.678834538,0.588821974,0.413287997,0.428318295,0.463501811,0.494397942,0.479717099,0.53830968,rock
1123,0.602716093,0.525095483,0.329209208,0.514788921,0.364471076,0.247488183,0.732792946,0.475760565,0.409783464,0.67826554,0.779243582,0.42511359,0.778606155,0.534851043,0.643824723,0.431150967,0.665326824,0.569762919,0.703015677,0.589999119,0.315303989,0.284012835,0.312405336,0.472394662,0.484222935,0.432541575,blues
1124,0.698594986,0.518657054,0.213025439,0.379775099,0.266828786,0.09287156,0.665789306,0.589147872,0.336448739,0.723132134,0.742290572,0.626149422,0.820699712,0.654605378,0.799011345,0.441441955,0.761184826,0.519330648,0.722627885,0.457234923,0.416576149,0.355512488,0.516851016,0.351339211,0.472239886,0.388369206,electronic
1125,0.647065947,0.283600793,0.618864058,0.862462004,0.761779979,0.383288999,0.712027911,0.256329184,0.671396889,0.533531953,0.663059782,0.629997315,0.775048482,0.650333718,0.581733265,0.516858646,0.525754488,0.657147472,0.669290751,0.606620985,0.363390065,0.461928352,0.460110132,0.5286775,0.382324043,0.498994033,jazz
1126,0.612734065,0.52759999,0.601396441,0.905799543,0.798359824,0.312285298,0.846151159,0.301423657,0.649825998,0.508341564,0.76191101,0.353929957,0.689658351,0.632819357,0.622359027,0.42267663,0.679187451,0.775516776,0.637160462,0.469246968,0.361345244,0.501266239,0.518860001,0.443073061,0.364250285,0.492959919,alternative
1127,0.631011799,0.235036795,0.444972977,0.768558822,0.58736632,0.21914195,0.670251304,0.357543124,0.621323979,0.531444664,0.752892722,0.55778416,0.702637139,0.671573018,0.682491387,0.416560011,0.507508339,0.553745913,0.755743631,0.621454028,0.369059303,0.57333057,0.538262241,0.422557936,0.406381069,0.614651678,electronic
1128,0.5017033,0.468442495,0.569823194,0.760323772,0.652661257,0.390284219,0.84609684,0.299792819,0.525470476,0.522062647,0.628044756,0.380698366,0.557509143,0.523235436,0.579353525,0.391287416,0.656259529,0.463305391,0.565357139,0.518805207,0.42546248,0.487852491,0.613711216,0.542208625,0.384236626,0.327713778,jazz
1129,0.597190594,0.296219848,0.52123662,0.71956202,0.58603552,0.384937558,0.775665563,0.373512681,0.532913479,0.507569454,0.588477563,0.307272602,0.559261062,0.559011991,0.488220873,0.528838971,0.569006295,0.557172945,0.58922506,0.490853606,0.361834823,0.516224008,0.479546797,0.602881428,0.551181007,0.458524754,hiphop
1130,0.617574884,0.268894982,0.712029522,0.837447529,0.780541512,0.531409425,0.767894219,0.192357686,0.543789147,0.583652126,0.769288462,0.572506982,0.627617979,0.645589889,0.672639604,0.401894376,0.562086804,0.500521949,0.58102318,0.3833572,0.318803855,0.319639157,0.299546334,0.353262358,0.419672433,0.554147949,rock
1131,0.626297628,0.174726633,0.410377228,0.550479544,0.443166618,0.303227158,0.604207789,0.413598119,0.370169376,0.56807812,0.672024022,0.61305517,0.801336205,0.602267928,0.594512316,0.582275518,0.623879779,0.428013492,0.554325501,0.383100456,0.261902585,0.30648314,0.52681255,0.357774736,0.21005235,0.220159184,jazz
1132,0.504231382,0.292323184,0.247830704,0.593555721,0.292470692,0.126609014,0.634034371,0.528384598,0.702140908,0.489724326,0.657282102,0.40425111,0.502575149,0.55687286,0.561205058,0.431798573,0.687723858,0.292368905,0.516245435,0.427622478,0.391510996,0.453417228,0.54121011,0.605262026,0.353785767,0.304700606,jazz
1133,0.503508248,0.487092585,0.599331014,0.718801295,0.62674839,0.481997334,0.84072095,0.255015597,0.452936894,0.639507408,0.690515186,0.453777287,0.692346071,0.57590218,0.517201603,0.363830369,0.535917943,0.546926983,0.656059883,0.493700654,0.296575601,0.43708556,0.464312287,0.461962259,0.416203838,0.423125718,blues
1134,0.456774163,0.428583907,0.503680467,0.777847163,0.606669776,0.304532637,0.802890686,0.365552427,0.576681537,0.482379821,0.695583113,0.320720692,0.695238505,0.577612807,0.511887004,0.430061819,0.521951319,0.585087325,0.58025547,0.460130182,0.435494264,0.466163909,0.382583805,0.487831452,0.455829662,0.533215216,folk
1135,0.437884697,0.139079862,0.313301077,0.541099656,0.36994519,0.159811799,0.481364259,0.460780077,0.572528205,0.574207495,0.794264344,0.481540604,0.739976149,0.629362568,0.546435187,0.27639424,0.585988669,0.380210168,0.58125763,0.363270673,0.228295049,0.306329861,0.412044189,0.433707609,0.49195814,0.503435106,jazz
1136,0.605500489,0.42004354,0.50663927,0.684526638,0.548858874,0.305713357,0.733037691,0.378728813,0.561930095,0.47853098,0.624922452,0.488915199,0.571328529,0.660953576,0.530323726,0.451776758,0.591373085,0.509872468,0.584879592,0.491546629,0.35341543,0.521487338,0.455020345,0.561200148,0.530857758,0.585476747,hiphop
1137,0.474924538,0.374328151,0.535531573,0.777791227,0.653419264,0.336327464,0.784513497,0.340461836,0.529478996,0.461663276,0.688050823,0.510843175,0.684745319,0.665835842,0.630510286,0.478749797,0.6504417,0.447982941,0.483380904,0.452153253,0.427693101,0.496990688,0.472261455,0.413320302,0.228380285,0.399318594,rock
1138,0.438049767,0.23071567,0.581109413,0.697968317,0.643596041,0.365818774,0.677664875,0.301195836,0.428170687,0.5253855,0.58847605,0.56842135,0.584401321,0.473769131,0.484480127,0.427956928,0.693973229,0.612563686,0.699961999,0.350185821,0.223207073,0.447656516,0.258919599,0.334415889,0.422711712,0.424171062,hiphop
1139,0.375053467,0.274967732,0.235098763,0.576218401,0.28457164,0.068330372,0.487672422,0.446921161,0.782299228,0.659871093,0.830673925,0.652253057,0.722643453,0.554552278,0.549895183,0.417114568,0.646742214,0.51261367,0.694480068,0.563758536,0.291663543,0.385386833,0.457318004,0.541807167,0.499757312,0.491256415,folk
1140,0.546079772,0.38679285,0.823930678,0.892512924,0.870974159,0.613988657,0.761012502,0.139626805,0.611152134,0.434100373,0.638295301,0.392038726,0.447495983,0.533341159,0.299869975,0.278378108,0.507320232,0.40173163,0.603525238,0.464267866,0.308022799,0.527605007,0.448640188,0.564784832,0.565168427,0.63268154,hiphop
1141,0.558894621,0.329016129,0.585290383,0.771663745,0.636451566,0.388577741,0.671669368,0.28649086,0.613995808,0.463592082,0.706614633,0.457655749,0.496338955,0.40513671,0.46602927,0.326639905,0.518842631,0.393622527,0.541354271,0.39253956,0.362320683,0.487846408,0.454812736,0.564573162,0.526897632,0.345847541,hiphop
